Price,Bedrooms,Bathrooms,Floors,"Waterfront
0 = no
1 = yes","Condition
1 = worn out
5 = excellent","Grade
1 = poor
13 = excellent",Year Built,"Living Space 
(sq.ft.)","Lot Size 
(sq. ft.)"
160000,3,1.5,1,0,4,7,1962,1400,9660
204000,3,1,1,0,4,6,1971,1580,7405
358000,3,2.25,2,0,4,7,1985,1780,7529
452000,4,1.75,1,0,3,7,1979,1870,8190
595000,2,2,1,0,4,7,1900,1920,4000
249000,3,2,1,0,3,7,1994,1360,6987
346900,4,2.5,2,0,3,8,1999,2230,5109
2.13E+06,3,2.5,2,1,4,12,1976,3980,104374
280000,4,2.5,2,0,3,7,2003,1560,4350
318888,4,1.75,1,0,4,8,1973,2120,9880
530000,3,2.25,1,0,3,8,1967,2480,13492
375000,3,2.25,2,0,4,8,1983,2120,14479
910000,4,2.5,2,0,3,11,1988,3920,24728
782000,4,2.5,2,0,4,10,1991,2560,9770
259950,2,2,2,0,3,9,2008,1070,928
315000,4,2.75,1,0,4,7,1979,1870,9588
215000,2,1,1,0,4,6,1943,1190,6490
705000,3,1.75,1,0,4,7,1946,2180,8535
1.45E+06,3,3,2,0,5,10,1952,3080,7680
451000,3,1.75,2,0,3,7,1949,1520,10125
261000,2,1,1,0,4,6,1943,1340,8750
396000,3,1.5,1,0,5,7,1956,1570,8692
725000,4,2.5,2,0,3,9,1999,3715,29170
1.95E+06,7,3.5,2,0,3,11,1965,3230,20697
238000,4,1,1.5,0,3,7,1959,1310,7314
750000,6,1.75,2,0,4,8,1973,2040,9563
331500,4,2.5,2,0,3,7,1998,2050,8103
460000,4,3,1,0,3,7,1978,1960,65340
404950,4,2.25,1,0,4,8,1982,2340,107898
880000,3,2.5,2,0,3,9,2014,1630,7995
863000,4,2.5,2,0,3,10,1997,3180,7257
638700,3,1.75,1,0,3,7,1960,1870,8944
435000,3,2.5,2,0,3,7,2008,1600,4697
260000,3,1,1.5,0,4,6,1959,1490,5350
671500,5,2.75,1.5,0,5,7,1927,2040,4000
610000,3,1,1.5,0,3,8,1907,1440,3400
405000,2,0.75,1,0,4,6,1937,1870,25346
338900,4,2.5,2,0,3,7,2003,1830,5998
720000,4,4,2,0,3,10,2004,3480,7944
442000,5,3,1.5,0,4,7,1927,1080,5445
650000,5,2.75,1.5,0,5,8,1902,1590,3840
263500,3,1.75,1,0,3,7,1981,1330,9081
300000,2,1,1,0,4,7,1963,2010,98010
266000,3,2.5,2,0,3,7,2009,2095,3402
930000,4,4,2.5,0,3,9,2009,2700,199504
530000,4,2.5,2,0,3,8,2004,2450,5471
180000,3,1,1,0,4,6,1965,1000,8470
619000,3,2.5,2,0,3,9,2005,3180,7320
264000,3,1.5,1,0,4,7,1962,1380,8976
730000,2,2.25,1.5,0,4,7,1941,2130,4920
439000,4,2.25,2,0,3,7,1975,2060,8155
268500,4,1.75,1,0,4,7,1981,1500,7260
330000,3,1.75,1,0,3,7,1985,1470,15744
640000,3,2.5,1.5,0,3,8,1903,2160,5120
900000,3,2.5,2,0,4,11,1978,3030,12835
370000,3,2.25,2,0,4,8,1985,2470,14000
685000,3,2,1.5,0,5,8,1931,1910,3900
505000,3,1.5,1,0,3,7,1981,2450,165963
265000,3,1.75,1,0,4,7,1966,2050,43560
290000,3,2.5,2,0,3,8,2006,1610,3049
296000,4,2.5,2,0,3,7,2006,2020,3802
360000,4,2.5,2,0,3,7,1996,1830,8505
240500,3,1.75,1,0,3,7,1997,1220,12012
372500,2,2.5,2,0,3,8,2007,1540,2385
595000,3,2.5,2,0,3,9,2004,3330,9691
515000,4,3,2,0,3,9,1997,2860,7995
1.22E+06,4,2.25,2,0,4,9,1962,3070,15263
507000,2,1.75,1,0,3,8,2004,2170,6254
399950,4,2,1,0,3,9,1984,2560,32186
185000,3,1.75,2,0,3,7,1994,1560,10816
460000,3,1.75,1,0,3,7,1980,1440,7210
435500,3,2.25,2,0,3,7,1985,1560,4490
469000,4,2.75,1,0,5,8,1966,2050,9000
531000,2,3,2,0,3,8,2000,1290,1800
443500,2,1,1,0,3,7,1949,1150,6930
223000,3,2,1,0,3,7,1990,1660,7586
590000,4,3.5,2,0,3,8,1996,2200,19400
340000,2,2.5,3,0,3,7,1997,1200,1415
650000,3,2,1,0,4,8,1925,1780,4050
533600,3,2.5,2,0,4,8,1990,2190,5085
695000,3,2.75,2,0,3,9,2005,2600,6344
242000,3,1.75,1.5,0,4,7,1988,1500,7777
425000,3,2.25,1,0,3,7,1967,1810,7515
525000,3,2.25,2,0,3,7,1981,1290,10125
485000,3,2.5,2,0,3,8,1988,2040,5411
175000,3,1,1,0,3,7,1971,1390,9650
210000,3,2,1,0,3,8,1983,1700,7245
260000,3,2.5,2,0,3,7,1989,1930,7536
577000,3,2.5,1,0,3,7,1976,1920,5750
200000,3,1.5,1,0,4,7,1958,1408,10588
605000,2,1.75,1,0,4,7,1927,1530,5000
325000,3,1,1,0,4,6,1947,1440,6860
289500,3,1,1,0,4,6,1944,1200,6600
559950,3,2.5,3,0,3,9,2014,1660,1784
1.04E+06,3,1.75,1,0,4,8,1941,2760,9375
543500,3,2.25,1,0,3,7,1970,1920,4000
480000,4,2.25,2,0,4,9,1983,3110,35982
218000,3,1,1,0,5,6,1982,1080,8610
565000,2,1.75,1,0,4,7,1914,1620,6000
426700,3,1.75,1,0,5,7,1968,1680,7700
650000,3,2.5,1,0,3,8,1957,2390,11782
542000,2,1,1,0,3,7,1910,1760,4080
415000,3,1.75,1,0,3,7,1977,1200,7990
214000,3,1,1,0,4,6,1953,1200,8316
245000,3,1.5,2,0,5,7,1949,1220,8912
314500,3,2,1,0,3,8,1993,2180,11590
1.12E+06,3,1.5,2,0,5,9,1924,1820,5750
378000,2,2,1,0,3,7,1963,950,5500
305000,4,2.5,1,0,3,7,1982,1540,7802
595000,5,2.75,1,0,4,8,1978,2620,7920
729500,3,2.5,3,0,3,9,2015,1510,1352
430000,3,2.5,2,0,3,7,2003,2360,4744
240000,3,1.75,1,0,3,7,1987,1760,8125
545000,3,1.75,1.5,0,3,7,1916,1680,5100
530000,3,1.75,1,0,3,7,1918,1580,2750
157000,1,1,1,0,3,6,1939,1250,10608
425000,4,1,1.5,0,3,6,1925,1170,7649
220000,3,1,1,0,3,6,1944,1300,8640
521000,4,1.75,1,0,4,8,1976,2520,38255
325000,3,1,1,0,3,7,1952,2000,6900
597500,3,2,1.5,0,4,7,1911,1940,6500
337000,3,2.5,2,0,3,7,1999,1490,4400
1.00E+06,3,2.5,2,0,3,10,1991,3000,9812
3.07E+06,3,2.5,1,1,4,8,1957,2730,26324
495000,3,1,1,0,3,6,1943,1250,6000
748000,4,3.5,2,0,3,8,2001,2180,3380
888000,3,1.5,1,0,4,7,1953,1750,9185
269900,3,1.75,1,0,3,7,1986,1150,15625
496500,4,2.5,1,0,3,7,1967,2090,11400
475000,3,2.5,2,0,3,7,1969,1880,6000
312000,3,1.5,3,0,3,7,2004,1307,1232
323000,3,1,1,0,3,7,1976,1390,11632
331000,3,1.75,1,0,3,7,1986,1890,7369
306000,3,1.5,3,0,3,8,2007,1220,1422
655000,4,2.5,3,0,3,8,2002,1640,4000
290000,3,1.5,1,0,4,8,1959,1940,12667
1.25E+06,4,3.25,2,0,5,9,1965,2220,4000
460000,3,1.75,1,0,4,7,1949,1880,5600
435000,4,2.5,1,0,4,7,1940,1380,6380
664000,4,2.75,1,0,5,8,1978,2390,11211
865000,4,1.75,2,0,4,8,1921,2180,4620
385000,3,1.75,1,0,3,8,1968,1800,18000
497000,3,2.25,1,0,3,7,1975,2230,9579
280000,2,1,1,0,4,7,1925,1150,7000
188000,2,1.5,1,0,3,6,1924,1690,8056
478500,3,1,1,0,3,8,1969,1850,5300
1.15E+06,4,3.5,2,0,3,11,2001,4190,13641
222000,3,2,1,0,4,7,1981,1440,7187
799000,4,3,2,0,3,8,1984,3440,213444
609900,4,2.5,2,0,3,10,2006,3250,7323
413000,4,3.5,2,0,4,7,1995,1620,5775
400000,4,1,1.5,0,3,7,1930,1110,5413
802541,5,2.75,2,0,3,9,2014,2870,6768
320000,3,2.5,2,0,3,8,1990,2430,8231
507000,4,2.5,2,0,3,7,2006,2730,6216
387500,3,1,1,0,3,6,1946,1490,8322
396000,3,1,1,0,3,7,1967,1820,13950
373000,3,1.75,1,0,3,8,1958,2140,11964
1.48E+06,5,2.5,2,0,5,10,1965,3180,13314
359900,4,2.25,2,0,3,8,1983,2330,7986
410000,2,1,1,0,3,6,1927,1210,4343
690000,4,2.5,2,0,3,9,1992,2900,34589
245000,3,2,1,0,3,7,1985,1670,6222
700000,5,2.5,1,0,5,8,1979,2670,21567
268000,4,1.75,1,0,3,7,1977,2400,10369
225000,3,1.75,1,0,3,7,1979,1350,13475
980000,4,2.25,2,0,3,8,1976,2300,11550
795000,2,1,1.5,0,3,5,1905,1500,5000
195000,2,1,1,0,3,6,1953,1170,5304
480000,4,2,1,0,2,6,1950,2180,12010
485000,4,2,1,0,3,7,1900,1630,2048
130000,2,1,1,0,3,5,1928,1410,10000
325000,2,1,1,0,4,6,1946,2240,4416
440000,3,1.75,1,0,4,7,1984,1530,7490
550000,4,1.75,1,0,3,8,1958,2910,10800
310000,3,1.75,1,0,5,6,1967,1350,9100
530000,3,2.5,2,0,4,9,1989,2700,38312
390000,4,2.5,2,0,3,8,1993,1970,6818
243000,3,1.75,1,0,4,7,1981,1210,12125
639000,4,2.5,2,0,3,9,1990,2440,8799
215000,4,1,1,0,4,7,1969,1540,7379
405000,5,1.75,1,0,3,7,1961,1420,9823
250000,4,1.75,1,0,5,7,1968,1770,8960
405500,3,1.5,1,0,5,7,1954,1300,8108
452000,6,2.25,2,0,3,7,1937,1120,8242
730000,6,2.25,2,0,3,7,1937,1120,8242
267000,3,2,1,0,3,7,1994,1430,9656
289950,3,2.5,2,0,3,7,2002,2390,6924
565000,2,1,1,0,5,7,1911,1300,4080
1.58E+06,4,3.25,2,0,4,12,1988,4230,41075
636000,3,2.5,2,0,3,8,2007,2510,2708
350000,5,3,1,0,3,8,2004,1700,8000
320000,3,1.5,1,0,5,7,1978,1720,8856
210000,2,1.75,1,0,4,8,1978,1320,3547
245000,2,1,1,0,3,7,1950,1280,5900
328000,3,1.75,1,0,3,7,1983,1590,7500
985000,4,2.25,2,0,3,11,1989,3890,37034
501000,3,1.75,1,0,5,8,1976,2460,9796
315000,3,2.25,2,0,3,7,1992,1560,11439
403000,3,2.75,2,0,3,8,2012,2280,6348
550000,3,2,2,0,4,8,1934,2030,23900
347500,4,2.5,2,0,3,9,2012,1708,3539
365000,4,2.25,2,0,4,8,1986,2390,7700
588000,3,1,1,0,4,8,1951,1500,6816
605000,3,1.75,1,0,4,8,1977,2360,8048
1.30E+06,3,3.25,2,0,4,9,1937,3090,6435
233000,3,2,1,0,3,7,1974,2020,8547
360000,4,2.5,2,0,3,8,1997,2210,16907
459000,2,1.75,1,0,3,6,1929,1170,5441
740000,3,2,1,0,4,9,1995,2290,54885
305000,3,1,1,0,3,7,1967,1160,9650
395000,3,1,1,0,3,6,1925,950,4000
560000,4,2.5,2,0,3,8,2000,2510,6600
650000,4,1.75,1,0,4,7,1963,2180,5400
449950,3,2.5,2,0,3,7,2003,2010,4395
517500,3,1.5,1,0,4,7,1940,2210,6240
435000,4,1.5,1,0,3,7,1970,1450,6630
329999,3,1,1,0,3,6,1952,1150,6908
950000,3,1.75,1,0,5,8,1960,2510,7500
447000,3,1,1,0,5,7,1944,1370,5520
699800,2,2.5,1,0,3,8,2010,1870,6600
850000,3,1.75,1,0,5,7,1911,1390,3600
316500,3,1.75,1,0,3,7,1979,2140,14960
942500,5,3.5,1,0,4,9,1981,3270,9688
1.31E+06,2,2.25,2,0,3,10,1991,3220,4500
856600,4,2.25,1,0,4,9,1964,2580,10077
405600,5,1.5,2.5,0,4,8,1918,1480,4000
565000,4,2.5,2,0,3,8,1996,2560,33341
400000,3,2.25,2,0,3,8,2008,1210,1316
330000,3,2,1,0,3,7,1997,2230,218222
374950,4,2.75,2,0,3,7,2005,2230,4924
405300,3,2.75,1,0,5,7,1983,1920,7939
560000,3,2.25,2,0,3,8,1984,2160,34500
824000,4,2.25,1,0,4,8,1961,2360,9864
260000,3,1.75,1,0,5,7,1984,1400,7799
760000,4,2.5,1,0,5,8,1965,2180,6099
405000,3,2.5,2,0,3,10,1995,2970,13125
429900,4,2.5,2,0,3,8,1987,2240,8700
341500,3,1.5,1,0,4,7,1961,1320,7356
465250,5,2,1.5,0,3,7,1957,1940,8724
450000,2,2,1.5,0,3,7,1912,1390,4000
390000,3,1,1,0,4,7,1955,1370,9950
420000,3,2.25,1,0,4,8,1963,2070,8250
269950,3,2.5,2,0,3,8,2002,1910,7409
493000,4,2,1,0,3,7,1910,1520,2874
370000,4,2.5,2,0,3,9,1998,2520,6000
2.25E+06,5,4.25,1.5,0,5,10,1905,3150,8557
305000,3,1,1,0,5,7,1967,1450,23680
400000,3,1.75,1.5,0,5,6,1938,2030,7504
320000,3,1.5,2,0,3,8,2009,1180,887
715000,4,1,2,0,4,7,1911,1260,1452
650000,6,2.75,1.5,0,4,8,1966,2560,10004
218000,5,1.75,1,0,4,8,1966,2370,8000
500000,2,1,1,0,3,7,1964,1540,5670
460000,4,2,1,0,4,7,1984,2380,63162
232500,3,1.5,1,0,4,7,1969,1410,9936
408200,3,2.5,2,0,4,7,1990,1800,5952
522000,3,1.75,1,0,4,7,1980,1830,8636
675000,4,2.5,2,0,3,9,1982,3100,12672
1.36E+06,4,3.5,1,0,3,11,1999,4100,10012
249950,4,1,1.5,0,3,6,1952,1570,8588
210000,2,1,1,0,3,6,1950,1460,25792
429950,4,1,1,0,3,7,1947,1180,3844
737500,4,2.5,2,0,3,9,1993,2930,33171
710000,4,2,1,0,5,8,1958,1850,7700
470000,3,2.5,2,0,3,8,1999,2100,4700
1.10E+06,4,3.5,1,0,4,12,1993,3510,36149
650000,3,2,1.5,0,3,7,1913,2030,4590
1.22E+06,4,2.5,1,0,5,9,1967,3160,8684
422120,3,2.5,2,0,3,8,1987,1380,4779
625000,5,2.5,2,0,3,9,2007,3150,13076
385200,4,1,1.5,0,3,6,1954,1220,7740
500000,3,2.25,2,0,3,8,1989,1800,5036
308000,4,2.25,2,0,3,8,1989,1910,12230
565000,3,2.75,1,0,5,8,1977,2140,10713
581000,3,2.5,2,0,3,7,2004,2600,4904
361000,3,2,1,0,3,8,1999,2330,7212
345000,3,1,1,0,4,7,1964,1530,8800
419000,2,2.25,2,0,3,8,2008,1310,1963
347000,3,2.5,2,0,3,7,2004,2160,4182
625000,4,2.25,2,0,3,9,1989,3000,36906
2.40E+06,4,4.25,2,0,3,11,1999,3470,16201
379000,3,3.25,2.5,0,3,8,2014,1320,11876
310000,3,1.5,2,0,3,7,1988,1150,2980
250000,2,2,1,0,4,6,1941,1320,6600
682000,5,2.75,2,0,3,9,2005,2870,5030
246500,3,2,1,0,3,7,1992,1580,8919
325000,3,1,1.5,0,4,5,1932,1580,101529
310950,4,2.5,2,0,3,8,2004,2095,5500
1.10E+06,3,2,2,0,5,9,1931,2688,5000
287500,3,1,1,0,4,7,1954,1810,8100
431000,3,1,1,0,4,7,1954,1810,8100
226000,3,1,1,0,3,6,1968,1290,5875
825000,3,1.75,1.5,0,5,7,1926,1600,3150
175000,4,1,1.5,0,3,6,1947,1240,6900
465750,3,1.5,1,0,3,7,1959,1800,10350
659000,4,2.25,2,0,3,8,1983,2550,18306
595000,3,1.75,1,0,3,8,1941,1630,5580
350000,3,2.25,2,0,4,8,1987,1780,8810
270000,4,2.25,1,0,4,8,1975,2120,8000
662500,6,2.25,1,0,3,7,1957,1850,10230
249900,3,1.75,1,0,4,5,1939,1490,18503
324500,3,1.75,1,0,4,7,1977,1980,9638
430000,2,1.75,1,0,3,8,2004,1350,4479
419950,2,1.75,1,0,3,8,2004,1350,4479
285000,4,1.75,1,0,4,8,1962,1790,8000
332000,4,2.5,2,0,3,8,2002,2100,5972
282000,4,1.75,1,0,3,7,1956,1340,9023
320000,3,1,1,0,3,7,1987,1020,5500
428750,3,1,1.5,0,4,7,1911,2440,28826
330000,3,2.25,2,0,3,8,1977,1760,47916
456500,4,3.5,3,0,3,8,2008,1440,1548
352000,3,2.25,1,0,4,8,1972,1870,11050
664000,4,2,1.5,0,4,7,1912,1860,4080
628000,3,1.75,1,0,3,9,1987,2530,8650
512000,3,1.75,1,0,3,7,1977,1780,10374
254000,3,2,1,0,4,7,1969,1630,7885
535800,4,2.5,2,0,3,8,1994,2030,5790
287653,3,1,1,0,4,7,1960,1610,27600
438000,3,2.5,2,0,3,8,2006,1270,1718
450000,4,1.75,1,0,3,7,1949,1840,33900
327000,5,2.75,2,0,3,8,1998,2400,8050
370500,4,2.5,2,0,3,7,2005,1950,5660
265000,3,2.5,2,0,3,7,1993,1570,6587
450000,4,2.75,1,0,4,8,1979,1920,10731
425000,3,1,1.5,0,5,8,1988,2640,213444
166600,3,1.75,1,0,4,7,1977,1330,7040
245000,1,0.75,1,0,3,5,1963,1170,15000
565000,3,1,1,0,3,7,1951,1520,6300
539900,3,1.75,1,0,3,8,1976,1930,8958
910000,3,3.5,2,0,3,10,2010,1980,3200
280000,4,2.5,2,0,3,8,1990,2050,7920
275000,3,2.25,2,0,4,7,1989,1560,7471
467000,3,2.5,2,0,3,7,2001,2490,6312
457500,3,2.5,2,0,3,8,1996,1730,4408
381156,2,1,1,0,4,7,1908,1270,4120
289999,5,2.5,1,0,4,8,1977,2050,7590
642450,3,1.75,1,0,3,7,1919,1950,4160
469950,3,2.25,1,0,3,7,1962,1600,7910
795000,3,2,1,0,5,8,1975,2920,10988
785000,4,2.5,2,0,3,10,1984,2820,11462
860000,3,2.25,2,0,3,10,1983,3060,11455
147500,3,1,1,0,3,7,1959,1380,8498
390000,3,2,1,0,3,7,1978,2040,8750
229000,3,1,1,0,3,7,1954,1020,8100
185000,3,1,1,0,3,6,1932,1120,8100
414900,3,1.5,1,0,3,7,1941,1620,7000
200000,4,2,1,0,2,6,1914,1120,4822
225000,4,2.25,1,0,3,8,1969,2060,8800
720000,3,1.75,2,0,5,7,1924,1610,4000
930000,4,2.5,2,0,5,8,1908,2100,4000
1.27E+06,5,2.5,1,0,3,7,1952,4090,15732
700000,5,3.25,2,0,4,7,1928,2100,3941
466000,2,1.5,3,0,3,7,2005,1170,1116
374000,3,1.5,1,0,3,7,1976,1460,8520
480000,3,2.5,2,0,4,8,1994,2810,8333
740000,3,2.5,2,0,3,9,1995,3000,32417
1.01E+06,4,1,1.5,0,3,8,1923,1820,5400
395000,4,2.5,2,0,3,8,2002,2740,5045
340000,2,1,1,0,3,6,1954,1200,4992
209000,3,2,2,0,3,7,2003,1260,1312
431650,5,2.5,1.5,0,3,7,1962,1530,7700
980000,5,2.5,1,0,4,9,1971,3260,11470
660000,3,2.5,2,0,3,9,1993,2670,32130
730000,4,2.25,2,0,4,8,1977,2190,10251
291500,3,1.75,1,0,4,7,1988,1640,9946
905000,4,3.5,2,0,3,9,1997,3680,14486
800000,4,2.5,1.5,0,3,10,1993,3420,37891
839900,4,3.5,1,0,3,9,2013,3230,9311
200000,1,1.5,2,0,3,8,2007,1360,1688
300000,3,2,1,0,4,7,1979,1850,7348
530000,3,1.75,1.5,0,5,7,1942,1180,6042
314950,3,2.25,2,0,3,7,1995,1654,8479
255000,3,1.75,1,0,5,7,1960,1630,8250
550000,5,2.75,1,0,5,7,1950,2160,4996
435000,3,1,1,0,4,6,1917,1470,6000
234000,3,1.75,1,0,4,7,1966,1660,8738
615000,4,2.25,1,0,3,8,1975,2500,9750
205000,3,2,1,0,3,7,1985,1410,9205
384000,4,1.75,1,0,4,7,1955,1730,4000
324000,3,2.5,2,0,3,8,1994,2050,7524
645000,3,1.75,1,0,4,7,1946,1800,4400
570000,3,3.25,2,0,3,8,2007,1000,1777
324000,3,2.5,2,0,3,8,1999,1920,5000
270000,2,1,1,0,3,6,1943,1100,5160
290000,5,1.5,1.5,0,5,7,1962,1730,7700
250000,3,2,1,0,3,7,1965,1390,7830
342000,3,1.75,2,0,3,7,1990,1520,16275
255000,3,1.5,1,0,4,7,1958,1340,8920
800000,3,2.25,1,0,4,9,1972,2750,11491
451000,3,1.75,1.5,0,3,7,1926,1430,3738
990000,4,2.5,1,0,3,7,1967,2860,10506
288400,4,2.5,1,0,4,7,1983,1860,6117
420000,3,1.5,2,0,3,8,1920,1690,5220
359000,2,2.75,2,0,3,8,2009,1370,1090
390000,4,3,1,0,3,7,1988,2260,19811
300000,3,2.5,2,0,3,7,2005,1320,2533
545000,5,2.5,1,0,3,7,1981,2030,8580
288349,3,1,1,0,4,6,1972,1920,15654
299900,3,2.25,1,0,3,7,1985,1660,35160
891000,4,2,1.5,0,5,7,1925,2090,5000
1.20E+06,3,2,1,0,4,9,1947,2680,8250
378000,4,2.5,2,0,3,8,2004,2820,4650
299995,2,1,1,0,4,6,1951,1850,8291
253000,3,2.5,1,0,3,7,1994,1710,5151
350000,3,2.25,1,0,3,7,1979,1980,75358
565000,4,3,1.5,0,3,6,1900,1290,3440
315000,2,1,1,0,4,6,1908,1490,4429
570000,4,3,1.5,0,5,7,1915,1990,6526
971000,5,3.5,2,0,3,9,2005,2010,8400
915000,5,2.5,1.5,0,5,9,1910,1460,4250
419000,4,1.5,1,0,4,7,1950,2150,10125
260000,4,1.75,1,0,3,7,1977,1870,9594
1.32E+06,3,3,2,0,3,9,1990,2260,10160
369950,3,1,1,0,3,7,1977,1660,11560
1.03E+06,3,2.5,2,0,3,10,1994,3600,11306
435000,5,1,1.5,0,3,6,1929,1360,6750
601000,3,1.75,1,0,3,8,1958,2600,7350
460500,3,1,1,0,3,7,1963,1730,9800
720000,3,2.5,3,0,3,8,2000,1920,3600
851000,4,2.5,2,0,3,10,1996,2840,10470
550000,4,3,2,0,3,7,1916,2300,5000
700000,4,1,1.5,0,3,7,1920,1810,3245
323000,3,1.75,1,0,4,7,1963,1930,17238
345500,3,1,1,0,5,6,1944,2080,8451
378000,4,1.5,1,0,3,7,1959,2140,7238
650000,4,2,3,0,5,8,1917,1760,5000
385000,3,2,1,0,3,7,1982,1650,9030
425000,2,1,1,0,3,7,1910,1670,3000
210000,4,2,1.5,0,5,6,1920,1390,5407
630000,4,2.5,2,0,3,9,1993,2740,33447
335000,3,1.75,1,0,3,7,1953,1590,7660
196500,3,1,1,0,3,7,1966,1320,9800
582800,4,2.75,1,0,3,8,1986,2290,8223
440000,3,1.75,1,0,3,7,1983,1540,7485
752500,4,2.25,2,0,4,8,1974,2360,9337
532500,3,1.75,2,0,4,7,1909,1500,4000
265000,3,1,1,0,4,7,1950,1840,12000
397500,3,1.25,1,0,4,6,1961,2560,10202
524250,3,2.5,2,0,3,8,1999,2120,3560
765000,4,2.75,2,0,3,10,1996,3080,12603
648000,4,2.5,2,0,3,9,2001,2590,5371
469500,5,2.5,1,0,4,8,1969,2100,21803
237500,3,1.75,1,0,4,7,1975,1360,7668
216000,3,1,1,0,4,7,1956,1420,8800
427200,3,1,1,0,4,7,1963,1270,8400
280000,3,2.25,1,0,4,8,1977,1730,7800
718000,5,3,1,0,4,9,1968,2550,9689
420000,2,2.75,2,0,3,8,2010,1870,3076
379000,2,1,1,0,3,7,1952,1050,5400
326100,2,1,1,0,3,6,1942,1370,7695
535000,3,2.5,3,0,3,7,2003,1365,1156
283000,4,2.75,1,0,3,7,1992,2130,8560
260000,3,1,1.5,0,3,6,1940,1460,7379
399000,4,1,1.5,0,4,7,1951,980,5366
484950,3,2.25,2,0,3,8,1987,1850,5276
640000,4,1.75,1,0,4,8,1960,2260,9996
585000,4,2.5,1,0,4,8,1952,1520,7208
645000,4,2,1,0,3,8,1955,2580,10241
253000,3,2,1,0,3,7,1988,1590,7795
178500,2,1,1,0,3,6,1953,1170,6975
291000,4,2.5,2,0,4,7,1991,1860,6449
199950,2,2.75,1.5,0,3,5,1920,1310,6000
553500,2,1,1,0,3,7,1922,1300,3000
189950,2,1,1,0,3,8,1981,1450,3376
289000,3,2,1,0,3,8,1988,2250,9550
700000,4,2,2,0,3,8,1908,1650,4590
270000,3,2,1,0,3,7,1967,1610,8750
258000,4,1.75,1,0,3,7,1977,1840,9800
530000,3,2.5,2,0,3,8,2005,1930,7266
245000,3,2.25,2,0,3,7,2012,1677,3677
563000,3,2,1.5,0,4,7,1917,1350,5000
515000,3,2.5,2,0,3,8,2001,2500,4798
325000,4,2.5,2,0,3,9,1987,2610,7773
540000,3,2.25,2,0,3,8,1996,2220,217800
280300,2,1,1,0,4,6,1949,1500,5000
460000,4,1.75,1.5,0,5,7,1926,1640,5500
475000,3,1.75,1,0,4,7,1981,2140,8008
900000,4,2.25,1,0,4,9,1957,2830,44431
538200,4,3,1,0,4,8,1964,1810,7920
429000,2,1,1,0,3,7,1922,2230,4500
164808,3,1,1,0,3,7,1980,1490,6320
520000,4,2.25,2,0,3,7,1977,1970,7700
475000,3,1.75,1,0,3,8,1977,1800,7842
283000,4,1.5,1,0,5,6,1942,1530,11000
321500,4,2.5,2,0,3,8,2000,1930,6168
840000,4,2.75,2,0,4,10,1993,3330,21810
287000,3,2.25,2,0,4,7,1992,1370,6200
375000,3,1.75,1,0,3,7,1962,1650,8035
349500,3,1.75,1,0,4,7,1969,1330,7326
446450,3,1.5,1,0,5,7,1960,1140,5320
315000,4,2.5,2,0,4,7,1992,1930,7525
271310,2,1,1.5,0,2,6,1906,1190,4440
315000,4,1,1.5,0,4,7,1953,1330,8400
245000,3,1.75,1,0,4,7,1990,1880,6861
543115,2,1,1,0,3,8,1947,1380,5347
900000,4,2,1.5,0,3,7,1945,1190,1567
2.45E+06,4,4.25,2,0,4,10,2008,3640,8841
554000,2,2,1,0,3,8,2003,1670,5200
249900,3,1.75,1,0,5,6,1950,1690,11200
768000,3,2.5,2,0,4,9,1981,3460,44374
980000,4,3,1,0,3,10,1967,3140,5000
395000,5,2.5,1,0,3,7,1962,1950,7800
415000,3,1.75,2,0,3,7,1995,1360,2190
380000,4,2.5,2,0,3,8,2003,2430,6339
566000,3,2.5,2,0,3,8,1999,2170,5461
218500,2,1,1,0,4,7,1949,1502,6798
550000,4,2.5,1,0,4,7,1976,2200,10500
512031,3,1.75,1,0,3,7,1920,1420,4200
197500,2,1,1,0,3,6,1950,1660,15375
470000,3,2.25,1,0,3,7,1977,1780,7704
590000,3,1.75,1,0,3,7,1981,2320,220654
465000,4,2.25,1,0,4,8,1977,2030,8862
499000,2,1.75,1,0,4,7,1968,1850,94960
515000,3,2.25,1,0,3,8,1972,2260,8866
716500,3,1.75,1,0,3,9,1936,2300,6000
410000,3,2,1,0,3,6,1944,1440,4250
850000,4,3.25,2,0,3,8,1994,1750,6500
1.05E+06,4,3.25,2,0,3,10,1983,3440,35021
648000,4,2.5,2,0,3,10,1992,2730,9677
620000,4,2.25,1.5,0,4,7,1929,1250,4880
935000,4,4.5,2,0,3,11,2008,4100,83729
379000,3,1,1,0,4,7,1963,1140,10412
699000,3,1.75,1,0,3,7,1952,1460,6125
528000,4,2.25,1,0,3,8,1960,1860,8010
425000,3,1.75,1,0,4,8,1974,2200,9985
249500,2,1.75,1,0,4,7,1963,1220,8645
1.04E+06,5,3.25,2,0,3,9,2014,3720,6633
790000,4,2.75,1,0,4,9,1961,2790,10070
399950,3,1,1,0,3,7,1969,1750,11640
275000,3,1.5,1,0,3,7,1953,1910,7214
550000,3,1,1.5,0,3,8,1912,1880,3600
140000,1,1,1,0,4,4,1926,1790,7969
250000,3,1,1,0,3,7,1954,1760,6434
318000,3,2.25,2,0,3,7,1988,2050,8909
505000,2,1,1,0,3,7,1962,3050,25545
470500,5,2.5,1,0,3,8,1966,2090,8568
360000,3,1,1.5,0,3,7,1954,1380,6384
